,pressure,perimeter,feret_d,area,centroid_x,centroid_y,stresstensor_eigval1,stresstensor_eigval2,stresstensor_orientation,stresstensor_anisotropy,inertiatensor_eigval1,inertiatensor_eigval2,inertiatensor_orientation,inertiatensor_anisotropy,moments_hu_1,moments_hu_3,bbox_x,bbox_y,celltype,celltype_conf,cluster,cluster_conf,phenograph_clusters
cell_464,4.264839366239395,513.9421715174808,159.65587994182988,10987,1913.1048511877675,3351.7455174296897,0.1089929095047933,0.0842131567057631,1.2760208647177544,0.1282555630112835,1275.8353319540531,676.8250556098957,1.1049421041754826,0.3067662355210963,0.1777246188735732,0.0008344641506029,133,157,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2
cell_465,1.8699345604840107,1056.3158005400378,366.4000545851488,54269,1773.794247176104,3425.265731817428,0.0118472555916865,0.0018246634209993,0.8391653380161134,0.7330786674048795,7320.306673879009,2624.398138176296,0.4300808605601833,0.4722019028669584,0.183248351951488,3.260708195768575e-05,337,243,Forebrain/Midbrain/Hindbrain,0.7780006333790774,6.0,0.7780006333790774,2
cell_466,0.6705919900292583,627.0365799264592,202.20039564748632,17989,4049.8183890155096,3390.731613763967,0.0200463930690052,0.007958570250083,0.0222868803430561,0.4316314462259298,1924.698567532074,1154.7666561138271,0.441239499760195,0.2500213041882297,0.1711860149894881,0.0005429306417453,199,149,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,5
cell_467,2.881691783425383,389.8111831820431,122.9186723000212,7397,4224.409895903745,3371.504393673111,0.0841312877687452,0.0673356129477945,0.8926124766455839,0.110886766293467,686.3480984044476,544.6361253113115,1.0144118314472232,0.1151208686211872,0.1664166856449586,0.0001164075631235,95,105,Low quality,1.0,4.0,1.0,5
cell_468,1.3536091279769873,743.7766952966368,229.38613733179253,25855,3685.645793850319,3439.1301875846066,0.0385037337849241,0.0209978543106161,0.3673831263136748,0.29420860912484,2500.0949652065647,1765.0397464032385,0.5830428268383409,0.1723404460830949,0.1649636322417251,0.0001588746175842,227,183,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,2
cell_469,0.4673306487799216,851.1614716074871,251.5750385074004,26949,2398.6068870830086,3461.843667668559,0.0138830139901416,0.0111093314142201,0.6588512578606006,0.1109812837108707,3471.676536397011,1462.3549947783572,1.4612297982999205,0.4072372721825716,0.1830877409616449,0.0002439575322509,205,251,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2
cell_470,0.3821879992520204,1298.103643124968,361.1121709386157,70153,2080.9230396419257,3533.6668709819965,0.0181711520043188,0.002024513160489,1.4984764184261747,0.7995101281420646,7474.221150006482,4929.279459602173,0.8022390805903168,0.2051793094953219,0.1768064175389314,0.0014103400577703,347,359,Cranial mesoderm,1.0,2.0,1.0,1
cell_471,0.6624885261764183,814.5462479183373,227.56317804073663,28499,4493.837011824976,3464.230955472122,0.0262267968332208,0.0072926143615608,1.0333788820428005,0.5648721679994073,2547.307619969778,2189.6831436012085,1.378574226061155,0.075496131239862,0.1662160343721178,0.0003877785291285,227,213,Cranial mesoderm,1.0,2.0,1.0,1
cell_472,1.9053319677239764,908.5756851698602,276.508589378341,39675,2851.20625078765,3468.218399495904,0.0467275966017991,0.0285136162399782,0.2882735487541271,0.2420745183909053,3855.454858122816,2725.0594158071813,0.3622546799676009,0.1717791946434822,0.1658604731929426,0.0002285807541213,269,223,Haematoendothelial progenitors,1.0,5.0,1.0,4
cell_473,0.2820321658593323,1082.9726547895302,375.985372055882,42817,3201.5592871990098,3552.198192306794,0.0152427411229098,0.0046249312545412,0.7924802304005665,0.5344264625794506,9198.622616934405,1355.9387462981797,1.1654823907060174,0.7430610899621714,0.2465039905465721,0.0005747876005955,235,349,Cranial mesoderm,1.0,5.0,1.0,1
cell_474,0.6831081865575,711.6934341759516,217.22108553268947,21553,3518.1581682364404,3454.6737345149168,0.0271251592021203,0.0148498797806389,0.3016818097525442,0.2924423590535175,2678.4339058077194,1235.1763343254815,0.7333981059580669,0.3687790768436655,0.1815807655608593,0.0007094103949215,189,177,Neural crest,1.0,1.0,0.6407731582786288,5
cell_475,0.4856117006687012,683.5634918610403,229.0087334579186,14277,2271.0727743923794,3456.755340757862,0.0303353955368632,0.008819097944135,0.1827625417756913,0.5495230733394638,2242.317163063813,890.9839360938199,0.6284995979686058,0.4312809986034505,0.2194649505608764,0.0058605728992824,203,173,Cranial mesoderm,1.0,2.0,1.0,1
cell_476,0.5379438689808077,558.8944443027283,190.80094339389416,14443,3336.036557501904,3486.779408710102,0.0193747579436539,0.002362958589088,0.4501405715402975,0.7825936698062173,1612.6072789683078,918.4707445579238,1.3558083598198678,0.2742454116224087,0.1752460031521313,0.000985672228368,125,183,Low quality,1.0,4.0,1.0,0
cell_477,0.8008888115468996,1101.0731598529185,334.91043578843585,44043,4791.049860363735,3553.010648684241,0.0180422622005281,0.0048843079733176,0.3419395534159392,0.5739172552822949,5459.785004880827,2782.092263071134,0.7489791934107585,0.3248886940141342,0.1871325129521595,0.0014538441834206,285,305,Cranial mesoderm,1.0,2.0,1.0,1
cell_478,1.3456652804755378,369.53910524340097,157.31814898478814,4763,4258.306529498215,3434.961788788579,0.110733732026611,0.0232273966338271,0.0766628355295425,0.6532218432900273,997.5338999111644,153.59511803805418,0.0826733359971965,0.7331400466097365,0.2416815070227206,0.0001670859123484,157,55,Low quality,1.0,2.0,1.0,5
cell_479,0.3962413339245682,624.6934341759516,209.0287061625747,16465,3971.37455208017,3497.521530519284,0.0229453926800205,0.0158237870018193,0.2606151718126693,0.1836924520107173,2247.3260654400606,894.4370535852943,0.8138680769717919,0.4306145818767083,0.1908146443380112,0.0013167055104561,181,161,Neural crest,1.0,4.0,1.0,1
cell_480,1.2936090836752845,411.2375900532359,138.6001443000692,5197,4291.012507215702,3471.493553973446,0.0634779401141968,0.0071030219528837,0.5820078332888827,0.7987269726889521,1207.5970399764872,211.50998736411165,0.4285126174013649,0.7019111549881046,0.2730627337580524,0.0056552993865492,137,91,Low quality,1.0,2.0,1.0,5
cell_481,1.0182277891699605,431.8233764908628,150.08331019803634,6269,4353.89184877971,3484.3614611580792,0.0988830352137739,0.0462863319667813,0.4170159116735091,0.3623126853034714,1305.8194849722458,221.47029050844293,0.6592054437742725,0.709982618801021,0.2436257418217719,0.0001677976698783,131,109,Low quality,1.0,2.0,1.0,5
cell_482,0.3525857946860481,1421.8549057834389,516.6439779964536,71255,2503.200477159497,3633.9063504315486,0.0092007846876615,0.0025348247189695,1.1000280643325282,0.5680114033895344,14249.196209510726,2664.670989425572,0.7608580385220992,0.6849128637366678,0.2373709521989516,0.0024902674815368,399,369,Haematoendothelial progenitors,0.5665246805311952,5.0,0.5665246805311952,4
cell_483,1.5385582801341189,577.8000358937499,198.2447981663075,12881,4212.852418290506,3521.4632404316435,0.0662870809467379,0.0354921403912027,0.6169869426953264,0.3025660852059952,1882.4438422360545,623.3050352978825,1.042874357833143,0.502499998394639,0.1945306169966568,0.0003214911290797,143,177,Low quality,1.0,2.0,1.0,5
cell_484,1.2634192108732465,688.350288425444,213.80598681982693,22535,4099.621788329266,3539.5817173286,0.0328130607965798,0.0187250319137066,0.2927289168840137,0.2733517703510455,2564.342570405093,1329.6725513818924,1.4423712042107204,0.3170686246479196,0.1727985410156194,2.268347706384816e-05,165,197,Low quality,1.0,2.0,1.0,5
cell_485,0.301747051621009,798.8122292025696,288.90309794116087,21453,3057.523283456859,3537.0123059711927,0.0139355375210324,0.0015380980178866,0.5694732901598228,0.8011975900533509,3899.787878100613,954.981262398939,0.4000960340608245,0.6065801545814918,0.2262979136018063,0.0024763825474629,259,185,Haematoendothelial progenitors,1.0,5.0,1.0,4
cell_486,1.2987999993825428,709.634559672906,211.4190152280537,21039,3828.78787014592,3530.1129806549743,0.0403088865182217,0.0235666318620723,0.4430270563662515,0.2621075347908952,2451.592078185911,1313.2178799605967,1.5042078123615508,0.3023722872816026,0.178944339471767,0.0011177264532898,185,207,Surface ectoderm,1.0,2.0,1.0,5
cell_487,0.1600878315671068,1228.2741699796952,424.0117922888466,61187,4458.247454524654,3690.564760488339,0.0065533775242263,0.0008111120967669,1.4738190003088991,0.7797234734489255,8300.662813216146,3351.631341222005,1.4475727069043345,0.4247259300529367,0.1904374157000368,0.0011938974206804,223,419,Cranial mesoderm,1.0,2.0,1.0,1
cell_488,0.5798197455040341,1360.6711395993652,449.46412537598593,64357,2707.398946501546,3703.378373758877,0.0147049629819635,0.0066130739477083,1.0061219257861318,0.3795794641387605,11168.45863644642,2937.1546965114485,1.472068528286402,0.5835481056823293,0.21917760823155,0.0017299161527609,247,447,Haematoendothelial progenitors,1.0,5.0,1.0,4
cell_489,2.07949916635602,359.58073580374355,120.30378215168466,5171,3564.780506671824,3534.453877393154,0.1305120415115103,0.1234734934609852,1.1379270143261782,0.0277123972878506,738.355997606722,250.07556782178057,0.820884402694001,0.493995180711639,0.1911490167140789,0.0001452870468206,117,91,Neural crest,1.0,1.0,1.0,5
cell_490,0.1168072800802386,900.2619766708754,287.5221730580096,23319,4612.05343282302,3619.5300398816416,0.012357233033144,0.0003070827733749,1.0640757734289927,0.9515042457774372,4796.620970767135,1199.9151641342532,1.56670238465335,0.5997972372248581,0.2571523708092708,0.0071390162817403,195,285,Cranial mesoderm,1.0,2.0,1.0,1
cell_491,3.4461341361970192,920.4335495461293,289.8309852310481,43369,1896.6012128478867,3651.935668334525,0.030796198351426,0.0213492315791772,0.4975356623608655,0.1811657662967035,4815.5476474154375,2602.2941864026707,1.464582083030725,0.2983689205831397,0.1710401861656508,0.0001293996996344,213,281,Cranial mesoderm,1.0,2.0,1.0,1
cell_492,0.3784623715041276,1436.1980515339462,470.76639642183466,58123,2216.6067477590627,3690.833938372073,0.0157470419149236,0.0047722353972912,0.4262384039587121,0.5348534624608483,10884.655231378922,3310.5146257636225,0.4929694936362315,0.5335716783835622,0.2442263795251887,0.0086511042476243,439,307,Cranial mesoderm,1.0,2.0,1.0,1
cell_493,1.767607598690688,524.5807358037436,184.3176605754316,12393,3708.988541918825,3566.706285806504,0.0562863576329774,0.0278973253226594,0.5071030267720604,0.3372272548978225,1336.8283007909454,798.4212153301025,0.223380831132887,0.2521518358374002,0.1722948048189339,0.0003170102323611,167,121,Low quality,1.0,4.0,1.0,5
cell_494,1.1179712551066383,759.8061325481598,272.0680062043312,26087,3355.518342469429,3611.670027216621,0.0313844708403663,0.0179165844961392,0.0411063420057731,0.2731764310581535,3739.929438504975,1217.163848090224,0.532495208496498,0.5089203378997783,0.1900215926168283,0.0002930285569105,239,181,Low quality,1.0,1.0,1.0,5
cell_495,0.9373874620064104,509.4213562373095,166.20770138594662,10455,3913.024294595887,3593.3270205643234,0.0269023349729086,0.0146904698087956,0.7534623176161224,0.2936052336024401,1311.8271873225983,594.6899571884687,0.8894485060472467,0.3761504228791197,0.1823545810149275,0.0005717612982552,155,135,Low quality,1.0,4.0,1.0,5
cell_496,1.292804151527264,686.1492782986674,206.77040407176264,18375,3615.762775510204,3624.421333333333,0.0388939362253371,0.030076086732666,0.0351051941078109,0.1278504648032433,2025.8798016258684,1358.4972854915368,0.3638147151314115,0.1971950816812689,0.1841837870540084,0.0016252913831867,205,169,Low quality,1.0,1.0,1.0,5
cell_497,4.206110605034181,394.6101730552664,120.22063050907694,8679,4308.6427007719785,3579.9998847793527,0.1405198942810456,0.0968390496069179,0.7510133409452219,0.1840286443756069,813.7870117610257,606.7681230446765,0.9792833226193052,0.1457309777312264,0.1636772824986406,9.490202387511856e-05,105,111,Low quality,1.0,2.0,1.0,5
cell_498,1.5895550011787674,436.7817459305202,140.65560778013793,8889,3492.5167060411745,3604.6976037799527,0.0834240808052351,0.042337440276713,0.7967863002924379,0.3267027956965417,884.5653853887288,604.4328065466289,1.457432039327652,0.1881349355286936,0.1675102027151938,3.77445422290024e-05,105,125,Neural crest,1.0,1.0,1.0,5
cell_499,0.5288833567418966,1026.741161390704,356.91035288990986,47389,2947.001033995231,3673.1818354470447,0.021660512262963,0.0027665492394252,0.295662508825797,0.7734848918151861,5999.512396588444,2651.7883076527705,0.1325400592038514,0.3869619382544968,0.1825592585672036,0.0007541170166498,323,229,Haematoendothelial progenitors,1.0,5.0,1.0,4
cell_500,2.347328060441597,625.0193359837562,189.44656238633627,19127,4190.138652167094,3659.3683797772783,0.0556010751614143,0.0273282572095947,0.6711163851107743,0.3409266316691508,1881.0393806999296,1285.6567394727133,0.3276188895996983,0.1880138221771519,0.1655615684724548,4.093760069788966e-05,189,163,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,5
cell_501,0.6036241873159665,503.8650070512055,180.546392929906,9149,3957.043720625205,3655.450759645863,0.0446276338061587,0.025401949696554,1.1387513679553205,0.2745366050743383,1952.8195487201965,312.01568780514845,0.869233547845555,0.7244694158999087,0.247550031317668,0.0010654924574982,137,143,Low quality,1.0,4.0,1.0,5
cell_502,0.7631028295979808,740.8183258569795,226.2056586383285,15929,4079.498085253312,3703.839600728232,0.0265278467279118,0.0015395232686271,0.8222284756950833,0.8902980030678318,3738.298853753592,550.4697677205033,0.7870475807216246,0.7432970550268103,0.269242803783922,0.0005437017365682,205,203,Cranial mesoderm,0.6131443298969073,2.0,0.6131443298969073,5
cell_503,3.955789561483526,384.9949493661167,113.54734695271397,6575,3761.543269961977,3656.719391634981,0.1337371874182729,0.118653334412375,0.4913570848652278,0.0597639439725833,755.3554078271058,392.0512411861806,1.2227693812036329,0.3166306966700506,0.1745105169601956,0.0004505762990392,105,111,Low quality,1.0,1.0,1.0,5
cell_504,0.1614458235940508,1052.1025971044414,354.3176540902245,32641,4253.981066756533,3762.327012040072,0.0201881482717365,0.0048890342943929,0.6447192823822692,0.6100810542412124,6548.400223729617,1335.089490823852,0.7683844792612043,0.661294797313128,0.241521084358735,0.0027759293601114,271,257,Cranial mesoderm,1.0,2.0,1.0,1
cell_505,2.0329388478357666,984.7949852598664,289.2766841624122,42641,4749.715696160972,3744.494289533548,0.0269336379067558,0.0184995932434292,0.3725539076023794,0.1856360300557701,4635.20030513754,2694.599775631224,0.795197758675216,0.2647549057440025,0.1718955953370878,0.0002525540152056,263,251,Cranial mesoderm,0.6301596037424324,2.0,0.9999999999999998,1
cell_506,0.3601737695904594,602.7645019878171,175.28548142958104,11465,3822.144003488879,3705.58560837331,0.0389763746188885,0.0143372854585341,0.7526985486678133,0.462153397920406,1866.808143522075,613.3978290572047,0.9131214076282528,0.5053654125191028,0.2163284755847605,0.0010871224776298,163,161,Low quality,1.0,2.0,1.0,5
cell_507,0.7957043968916422,809.5046173579947,277.4617090699184,25399,3413.130595692744,3726.157919603134,0.0195236994466503,0.0089387875398226,0.0113853560964796,0.3718899164313443,3705.0432182726327,1288.449336495626,0.2336548950050151,0.4839486301965974,0.1966019353032898,0.0010505782485507,277,163,Surface ectoderm,1.0,1.0,1.0,5
cell_508,1.2222401520362192,522.7523086789973,184.48035125725448,11627,3671.20615808033,3721.1673690547855,0.0579076728993947,0.0010657098578178,0.9701982187282248,0.9638579369881072,1726.2852761325223,538.4832057545368,0.1169300868856661,0.5244695340286087,0.1947852826943373,3.951144091739157e-05,177,101,Low quality,1.0,1.0,1.0,5
cell_509,2.865055942186448,417.4386001800126,128.5496013218244,7913,3558.550739289776,3732.741817262732,0.1240681494091972,0.0771790155208998,0.3069043206853079,0.2329927673991544,930.045264927288,463.5957575474887,1.319838250938269,0.334698462414299,0.176120437567898,0.000343631534187,117,117,Low quality,1.0,1.0,1.0,5
cell_510,0.5116231809586826,783.4629867976521,264.90941848111027,22375,3286.9216536312847,3797.834145251397,0.016250562528014,0.0107599430862435,0.3388019500785849,0.2032771811154956,4609.996230374189,792.9682912724525,1.04493991842005,0.7064691844281137,0.2414732747104643,0.0013542651154727,197,233,Cranial mesoderm,1.0,2.0,1.0,1
cell_511,1.3446146339192009,420.8883476483184,135.83077707206124,8415,3873.056922162804,3767.372905525847,0.0495754034461694,0.0335834584909308,1.3604835010395762,0.1923059621394842,994.7140459152672,491.8807914874559,1.5309375293729308,0.3382449890020654,0.1766601113966396,0.0006400551916787,97,135,Low quality,1.0,2.0,1.0,5
cell_512,0.3467149336033233,1256.7361107568208,381.1797476257101,61273,2497.8699427153883,3869.98960390384,0.0059168778785809,0.0029842505027668,0.2182044331770551,0.3294669226386346,8373.095542112937,3506.9439687839613,0.0193088078943807,0.4096073560079935,0.1938870221940642,0.0008969121901698,369,293,Cranial mesoderm,1.0,2.0,1.0,1
cell_513,0.4557109892025523,852.6345596729059,255.9785147234041,23793,5022.662884041525,3817.117219350229,0.012037385678728,0.005187854288601,0.0125272123471347,0.3976450489583,4266.798659528709,1304.1419140908154,0.4027987332507994,0.5318054835241243,0.2341419986390755,0.0012057852694527,233,195,Neural crest,1.0,2.0,1.0,1
cell_514,0.9100851738240509,537.8822509939085,186.9438418349211,13033,3151.6005524437965,3804.5998618890494,0.0523433711259183,0.0383471642402533,0.0638668747673082,0.1543293005069828,2195.9348000640434,549.6395692886597,1.5094821176935789,0.5996177882311433,0.210663267808847,0.0002364889208665,105,181,Cranial mesoderm,1.0,2.0,1.0,1
cell_515,0.5823438456036879,708.350288425444,273.3386178350948,12683,3220.3843727824647,3856.7778916660095,0.0120024723739736,0.0011981892426256,1.5082555508144695,0.8184652743285254,4198.478291231373,342.8786829473411,1.4098496161587335,0.8489972557115049,0.3580664648883319,0.0110754196368939,97,265,Cranial mesoderm,1.0,2.0,1.0,1
cell_516,1.6469472270178602,442.5391052434009,155.12897859523216,9199,3958.3311229481465,3778.866724643983,0.0367747422546863,0.0286646400570163,0.7968653652032289,0.1239330493530603,1178.2668770192945,507.77660639341,0.788544115705577,0.3976708057782421,0.1832855183620724,0.000671001868128,115,119,Low quality,1.0,2.0,1.0,5
cell_517,0.8418913679367032,519.3797256769669,155.23208431248997,10583,3069.0826797694417,3786.861286969669,0.0260448398776031,0.0173936981365648,1.4209963953923486,0.1991582161033289,1202.78514227644,776.6763548862931,1.2972457191526254,0.215265004144264,0.1870416230901193,0.0030042510853789,139,151,Endothelium,1.0,5.0,1.0,4
cell_518,1.896258438423696,670.5634918610405,216.8432613663611,19399,2805.5868343729057,3827.511933604825,0.0429652721735438,0.0197676907935588,0.4186183551320475,0.3697829702727383,2269.252901709973,1111.3035426876404,1.2874274566336714,0.3425321771927015,0.1742644695292342,0.0002394514635069,163,211,Haematoendothelial progenitors,1.0,5.0,1.0,4
cell_519,0.1099094646882521,643.2792206135786,219.27608168699112,11269,3688.82784630402,3796.759872215813,0.0333557459291943,0.0064748126703224,0.1033801555929346,0.6748821559132763,2090.842169328377,768.7603008150062,0.0267450917293025,0.4623306499127063,0.2537583166335418,0.0119386778113099,219,133,Forebrain/Midbrain/Hindbrain,1.0,2.0,1.0,5
cell_520,0.1611840771183319,594.0365799264592,181.59570479501983,11677,4362.022694185151,3840.658987753704,0.0051851696844859,0.0021312752727025,0.2457217383365361,0.417401405963272,2025.127483688202,610.9349531771043,1.0325432581491272,0.5364791481163835,0.2257482604149444,0.0027994820702881,149,169,Cranial mesoderm,1.0,2.0,1.0,1
cell_521,0.5507924062062968,740.6406563273158,234.1644721130855,19687,3444.6243206176664,3854.823792350282,0.0136094512860979,0.0018332058323263,0.5702081364205336,0.7625789631579414,3316.476624526583,961.7787323562012,0.96490813020705,0.5503874116308144,0.2173137276823682,0.0028233306802129,189,217,Surface ectoderm,1.0,2.0,1.0,1
cell_522,0.797454832576281,913.4579361637687,307.4166553718259,25465,1890.22615354408,3877.654623993717,0.0023687957783326,0.0008102981165595,0.9361188491624036,0.4902332907741544,7052.657007333612,640.7863070101707,0.7057224189206663,0.8334201525042817,0.3021183316058818,4.7537350049848e-05,261,245,Cranial mesoderm,1.0,2.0,1.0,1
cell_523,0.8234014896207963,681.2203461105329,222.40728405337808,17615,1977.0169741697416,3828.388929889299,0.0465648337700411,0.0087941476797253,0.0610545735778127,0.6822865071061573,2739.222242478255,948.3935603063994,0.4468123013355278,0.4856332052866068,0.2093452059486036,0.0035846039620856,213,157,Cranial mesoderm,1.0,2.0,1.0,1
cell_524,1.0262738984434732,763.5046173579947,266.8951104835006,21349,2939.2474588973723,3846.795259731135,0.0232167902224975,0.0093278973518575,0.1778501451433908,0.4267637487349649,3542.5146806601483,1015.6996504527845,0.4659172142622028,0.5543431806091526,0.2135095007313191,0.0026046411377764,257,171,Cranial mesoderm,1.0,2.0,1.0,1
cell_525,0.2112155679236508,1252.541197284454,403.6248257974229,58481,4545.044099793096,3935.2409842512952,0.0051980533556488,0.0008465721027491,0.4194703969341145,0.7198926191289561,9862.645995956897,2356.414007729428,0.9832492275760434,0.6143051909036326,0.2089406816519267,0.000534415649936,309,367,Cranial mesoderm,1.0,2.0,1.0,1
cell_526,0.5281924631428337,967.9604614807104,348.77213191423425,30483,3824.267230915592,3906.855722861923,0.0102081983947613,0.0064219068004569,0.4049933458921247,0.2276769479120947,6290.024025046856,1175.3935718467692,1.155496646322691,0.6851097593426381,0.2449042940948602,0.0037352668096677,193,319,Low quality,1.0,4.0,1.0,5
cell_527,0.2114419798260577,819.2975105768082,265.9962405749375,29277,2250.356969634867,3894.264200566998,0.0148804096931832,0.0070512345361291,0.7404754903367301,0.3569807660198166,4115.489290056925,1387.8711539421288,0.797776502219845,0.4956277466959358,0.1879755591077997,4.675511105389093e-05,239,215,Cranial mesoderm,1.0,2.0,1.0,1
cell_528,0.602947414283849,951.4396462005392,334.8462333668993,31827,3514.351933892607,3953.944009802997,0.0150578505122618,0.0085381178806312,0.0721534208405975,0.2763070590310773,7250.84059719082,949.2301984838596,1.258752259324361,0.7684824382285691,0.2576451062203374,0.0006823298180893,173,325,Haematoendothelial progenitors,0.4499032882011605,2.0,0.7185041908446164,4
cell_529,0.583319701469311,823.9066376115481,286.1782661209617,25423,3624.009754946309,3940.172717617905,0.0068363269632239,0.0034128104681734,0.930374604215897,0.3340297188876481,5065.075387418557,945.0640209011954,1.2957073613590508,0.6855101165896563,0.2364055936875959,0.001052285693803,173,271,Forebrain/Midbrain/Hindbrain,0.6217314487632508,2.0,0.6217314487632508,5
cell_530,0.5642084144680082,1040.5756851698602,324.91383473161005,42991,3979.586355283664,3947.91519155172,0.012219414757286,0.0057047121532741,0.1841856893984491,0.3634599685953865,4764.369552524016,2820.241969524951,1.426312014140647,0.2563252682549867,0.1764232402607282,0.0006775338662151,229,275,Neural crest,0.833025641025641,2.0,1.0,1
cell_531,0.6747707877033092,814.3036072312182,259.7883754135277,31479,2104.221989262683,3957.91082944185,0.0079034747067081,0.0028375159844049,0.4877022420767234,0.4716472500525174,3513.27907832405,1841.8431757906164,1.4822778379899026,0.3121190933127936,0.1701172926114129,6.383649172828687e-06,199,253,Cranial mesoderm,1.0,2.0,1.0,1
cell_532,0.1497056670560686,751.8000358937499,288.13885541523206,21199,4123.876739468843,3969.0374074248784,0.0045666335501429,0.0006301150038703,1.315691558207221,0.7574964432775118,5275.021389320051,575.094665972375,1.399395004484601,0.8033903394268208,0.2759618876028315,0.0008914324031109,119,281,Neural crest,0.7255067567567567,2.0,1.0,1
cell_533,0.1319050875826496,1817.281312654632,547.9425152331219,103939,4242.620748708377,4072.48011814622,0.0056213853443292,0.0011741236049973,0.1964068829678239,0.6544413041752425,17409.068858690323,5385.098267773129,0.796624073726136,0.5275020808704024,0.2193033137365517,0.0035251363309626,479,437,Cranial mesoderm,1.0,2.0,1.0,1
cell_534,1.0477663223102316,463.2375900532359,143.58969322343438,8727,3055.335625071617,3920.648676521141,0.12259603704764,0.02088678090961,0.2849660951061262,0.7088601798184211,1348.963699165654,389.4569260639852,1.4587333382464305,0.5519416642764011,0.1992002549821976,0.0001017090844018,105,143,Cranial mesoderm,1.0,2.0,1.0,1
cell_535,0.3221219025851849,1157.723917448001,351.1936787586018,57985,4985.965456583599,4005.487194964215,0.0127133179484677,3.105597903250816e-05,0.935892102228062,0.9951263233158132,5701.385615272253,4126.900019836789,0.9569530940376346,0.1601994135997651,0.169497036045685,3.1934896929521776e-06,299,319,Cranial mesoderm,1.0,2.0,1.0,1
cell_536,0.5709591576126417,1073.4579361637689,352.36628669610263,36283,3761.04522779263,4040.100901248519,0.0103354943154689,0.0068659862610808,0.402873789733165,0.2016982223680147,5759.766350159534,1895.3991648673784,1.1797183540299734,0.5048051773284971,0.2109849107027234,0.0014562029810266,249,351,Low quality,1.0,1.0,0.7363545317976965,5
cell_537,0.3421401846713215,1020.0437226013958,354.45874231001835,26691,3195.518227117755,4005.25547937507,0.0363364777775024,0.0088254507674008,0.8506481717464566,0.6091641321904154,8238.402219380925,768.7722877056794,0.847283290475943,0.8292977920876674,0.3374611107521863,0.007819308647271,265,297,Haematoendothelial progenitors,0.7287297190344282,5.0,0.7287297190344282,4
cell_538,0.5590560926735317,843.2619766708755,260.0480724789169,32255,3347.0477135327856,4009.439993799411,0.0107385985054154,0.0069969480371301,0.1606412056704315,0.2109689971667627,3903.674979324347,1741.0419072629074,1.059783270432158,0.38312516207858,0.1750028487548366,7.302782459365246e-06,211,245,Haematoendothelial progenitors,0.5210408366533865,5.0,0.5210408366533865,4
cell_539,1.0839454387575282,794.3563850798539,250.94421690885807,21919,2941.354395729732,3977.394497924176,0.0382537030352773,0.0081799838031485,1.0445166183003205,0.6476702859451072,3068.207170080316,1309.9377649268051,1.2517669687621062,0.4016014616360915,0.1997420016883581,0.0029430393486265,183,227,Cranial mesoderm,1.0,2.0,1.0,1
cell_540,0.998467068850155,722.1198410471445,245.75801105966008,16939,2578.4271208453865,4023.999881929276,0.0250592033193713,0.0143387078442746,0.2978679559246608,0.2721082199146873,3078.339493634444,816.7877736450591,0.762067559483332,0.5806104819699341,0.2299502489686228,0.0046577008434445,183,213,Cranial mesoderm,1.0,2.0,1.0,1
cell_541,2.8649368605644567,613.1370849898476,215.23243250030885,17027,2833.9832618781934,4018.380337111646,0.0939167688491646,0.0683412781623751,0.2775899113414516,0.1576223254121293,2625.874359641633,793.5456888989363,1.0475865950919974,0.5358594863256846,0.2008234009831778,0.0009754737873606,139,187,Cranial mesoderm,1.0,2.0,1.0,1
cell_542,0.9486366768962236,947.6528496361356,313.31294259892934,36155,2683.496694786337,4070.728308671,0.0148220365782123,0.0124008933760419,1.3678795139771425,0.0889376421362038,5408.886988801334,1723.3921020879534,1.0200326042367205,0.5167345304001354,0.1972695088062312,0.0006996397736787,243,271,Cranial mesoderm,1.0,2.0,1.0,1
cell_543,0.3735097758042772,700.2619766708754,211.009478460092,9843,2157.9231941481257,4064.3319110027433,0.008327805407403,0.0045065457108987,1.2906839328809645,0.2977368829387298,3199.2299815722613,488.8537918230472,0.8171198282593247,0.7349009285800465,0.3746910264548724,0.016229350075933,181,179,Cranial mesoderm,1.0,2.0,1.0,1
cell_544,0.391005274473612,944.1320343559642,306.86316168611705,44289,2363.232089232089,4113.142947458737,0.0073214229439913,0.0061197554812606,1.5538294056413338,0.08940194265059,5492.857885389016,2315.9303318753664,0.9754262064395685,0.4068400198752743,0.1763143944831534,4.23015755233656e-05,233,285,Cranial mesoderm,1.0,2.0,1.0,1
cell_545,7.325039470542737,744.3919189857866,219.5449840010015,28997,3056.800117253509,4078.04900506949,0.0985515017467959,0.0898760539105171,0.4537290077781547,0.046041290542751,2678.8343638373026,2091.672062461888,0.4739747933323085,0.1230817546201099,0.1645172406214156,0.0001702252561107,205,199,Cranial mesoderm,1.0,2.0,1.0,1
cell_546,2.700216353236768,1405.9726547895302,506.6853066746657,72897,5096.999300382732,4283.5855522175125,0.020805853415384,0.016462729639134,0.1204985671554653,0.1165357902095892,13896.695325394268,2848.8695081093865,1.568710914578546,0.6597463822289809,0.2297154181036757,0.0023239727613061,229,503,Surface ectoderm,0.5965513097813024,1.0,0.5965513097813024,5
